codice_comune,anno,totale_incidenti
16217,2021,1
16217,2022,3
16217,2023,1
16217,2024,3
16218,2001,14
16218,2002,6
16218,2003,8
16218,2004,4
16218,2005,7
16218,2006,5
16218,2007,17
16218,2008,35
16218,2009,38
16218,2010,31
16218,2011,31
16218,2012,25
16218,2013,29
16218,2014,37
16218,2015,24
16218,2016,35
16218,2017,33
16218,2018,24
16218,2019,25
16218,2020,13
16218,2021,12
16218,2022,10
16218,2023,20
16218,2024,24
16219,2001,143
16219,2002,177
16219,2003,173
16219,2004,167
16219,2005,131
16219,2006,138
16219,2007,139
16219,2008,139
16219,2009,158
16219,2010,148
16219,2011,117
16219,2012,143
16219,2013,140
16219,2014,142
16219,2015,132
16219,2016,146
16219,2017,119
16219,2018,127
16219,2019,135
16219,2020,69
16219,2021,113
16219,2022,113
16219,2023,135
16219,2024,152
16220,2001,17
16220,2002,21
16220,2003,14
16220,2004,33
16220,2005,42
16220,2006,32
16220,2007,27
16220,2008,30
16220,2009,18
16220,2010,24
16220,2011,32
16220,2012,27
16220,2013,15
16220,2014,34
16220,2015,35
16220,2016,33
16220,2017,25
16220,2018,26
16220,2019,36
16220,2020,25
16220,2021,33
16220,2022,30
16220,2023,18
16220,2024,25
16221,2001,0
16221,2002,1
16221,2003,2
16221,2004,1
16221,2005,1
16221,2006,1
16221,2007,1
16221,2008,0
16221,2009,1
16221,2010,1
16221,2011,0
16221,2012,1
16221,2013,0
16221,2014,0
16221,2015,1
16221,2016,0
16221,2017,1
16221,2018,2
16221,2019,2
16221,2020,2
16221,2021,3
16221,2022,0
16221,2023,1
16221,2024,1
16222,2001,20
16222,2002,15
16222,2003,9
16222,2004,8
16222,2005,5
16222,2006,1
16222,2007,4
16222,2008,8
16222,2009,9
16222,2010,19
16222,2011,12
16222,2012,14
16222,2013,11
16222,2014,7
16222,2015,18
16222,2016,18
16222,2017,18
16222,2018,12
16222,2019,10
16222,2020,11
16222,2021,21
16222,2022,15
16222,2023,14
16222,2024,21
16223,2001,3
16223,2002,0
16223,2003,3
16223,2004,0
16223,2005,0
16223,2006,0
16223,2007,0
16223,2008,0
16223,2009,1
16223,2010,0
16223,2011,0
16223,2012,0
16223,2013,0
16223,2014,0
16223,2015,0
16223,2016,1
16223,2017,1
16223,2018,1
16223,2019,0
16223,2020,0
16223,2021,1
16223,2022,1
16223,2023,1
16224,2001,10
16224,2002,8
16224,2003,7
16224,2004,6
16224,2005,13
16224,2006,11
16224,2007,15
16224,2008,7
16224,2009,8
16224,2010,10
16224,2011,5
16224,2012,13
16224,2013,13
16224,2014,2
16224,2015,9
16224,2016,4
16224,2017,6
16224,2018,5
16224,2019,8
16224,2020,6
16224,2021,7
16224,2022,15
16224,2023,8
16224,2024,16
16225,2001,0
16225,2002,0
16225,2003,0
16225,2004,0
16225,2005,0
16225,2006,0
16225,2007,0
16225,2008,0
16225,2009,0
16225,2010,0
16225,2011,0
16225,2012,0
16225,2013,0
16225,2014,0
16225,2015,0
16225,2016,0
16225,2017,0
16225,2018,1
16225,2019,0
16225,2020,0
16225,2021,0
16225,2022,0
16225,2023,0
16226,2001,0
16226,2002,0
16226,2003,0
16226,2004,0
16226,2005,0
16226,2006,1
16226,2007,0
16226,2008,0
16226,2009,0
16226,2010,1
16226,2011,0
16226,2012,0
16226,2013,0
16226,2014,0
16226,2015,0
16226,2016,0
16226,2017,1
16226,2018,0
16226,2019,1
16226,2020,0
16226,2021,0
16226,2022,0
16226,2023,0
16227,2001,0
16227,2002,0
16227,2003,0
16227,2004,1
16227,2005,0
16227,2006,0
16227,2007,0
16227,2008,0
16227,2009,0
16227,2010,1
16227,2011,0
16227,2012,0
16227,2013,0
16227,2014,0
16227,2015,1
16227,2016,0
16227,2017,0
16227,2018,0
16227,2019,0
16227,2020,0
16227,2021,0
16227,2022,0
16227,2023,0
16228,2001,0
16228,2002,0
16228,2003,0
16228,2004,0
16228,2005,0
16228,2006,0
16228,2007,1
16228,2008,0
16228,2009,0
16228,2010,0
16228,2011,0
16228,2012,0
16228,2013,1
16229,2001,1
16229,2002,0
16229,2003,0
16229,2004,0
16229,2005,0
16229,2006,1
16229,2007,1
16229,2008,0
16229,2009,0
16229,2010,0
16229,2011,0
16229,2012,0
16229,2013,0
16229,2014,0
16229,2015,0
16229,2016,0
16229,2017,0
16229,2018,0
16229,2019,1
16229,2020,0
16229,2021,0
16229,2022,0
16229,2023,1
16229,2024,1
16230,2001,0
16230,2002,0
16230,2003,0
16230,2004,0
16230,2005,1
16230,2006,0
16230,2007,0
16230,2008,0
16230,2009,0
16230,2010,0
16230,2011,2
16230,2012,2
16230,2013,1
16230,2014,0
16230,2015,1
16230,2016,0
16230,2017,0
16230,2018,0
16230,2019,1
16230,2020,1
16230,2021,0
16230,2022,1
16230,2023,0
16232,2001,12
16232,2002,17
16232,2003,14
16232,2004,16
16232,2005,9
16232,2006,8
16232,2007,6
16232,2008,5
16232,2009,9
16232,2010,15
16232,2011,18
16232,2012,22
16232,2013,18
16232,2014,22
16232,2015,20
16232,2016,15
16232,2017,19
16232,2018,22
16232,2019,12
16232,2020,7
16232,2021,17
16232,2022,19
16232,2023,12
16232,2024,26
16233,2001,11
16233,2002,15
16233,2003,18
16233,2004,9
16233,2005,11
16233,2006,12
16233,2007,5
16233,2008,12
16233,2009,14
16233,2010,8
16233,2011,8
16233,2012,14
16233,2013,21
16233,2014,18
16233,2015,16
16233,2016,18
16233,2017,14
16233,2018,23
16233,2019,10
16233,2020,10
16233,2021,10
16233,2022,11
16233,2023,13
16233,2024,8
16234,2001,5
16234,2002,1
16234,2003,6
16234,2004,6
16234,2005,9
16234,2006,7
16234,2007,7
16234,2008,4
16234,2009,3
16234,2010,0
16234,2011,2
16234,2012,8
16234,2013,3
16234,2014,4
16234,2015,4
16234,2016,6
16234,2017,4
16234,2018,4
16234,2019,4
16234,2020,6
16234,2021,8
16234,2022,7
16234,2023,6
16234,2024,1
16235,2001,1
16235,2002,2
16235,2003,0
16235,2004,0
16235,2005,0
16235,2006,0
16235,2007,0
16235,2008,0
16235,2009,1
16235,2010,0
16235,2011,1
16235,2012,0
16235,2013,0
16235,2014,3
16235,2015,1
16235,2016,0
16235,2017,0
16235,2018,0
16235,2019,0
16235,2020,0
16235,2021,1
16235,2022,0
16235,2023,0
16235,2024,1
16236,2001,4
16236,2002,4
16236,2003,3
16236,2004,3
16236,2005,3
16236,2006,2
16236,2007,0
16236,2008,5
16236,2009,6
16236,2010,4
16236,2011,3
16236,2012,2
16236,2013,4
16236,2014,3
16236,2015,5
16236,2016,4
16236,2017,5
16236,2018,7
16236,2019,4
16236,2020,4
16236,2021,1
16236,2022,6
16236,2023,5
16236,2024,5
16237,2001,0
16237,2002,0
16237,2003,0
16237,2004,1
16237,2005,0
16237,2006,0
16237,2007,0
16237,2008,0
16237,2009,0
16237,2010,0
16237,2011,1
16237,2012,0
16237,2013,0
16237,2014,0
16237,2015,0
16237,2016,0
16237,2017,0
16237,2018,0
16237,2019,0
16237,2020,0
16237,2021,1
16237,2022,0
16237,2023,0
16237,2024,2
16238,2001,3
16238,2002,8
16238,2003,7
16238,2004,8
16238,2005,3
16238,2006,7
16238,2007,5
16238,2008,4
16238,2009,4
16238,2010,6
16238,2011,5
16238,2012,3
16238,2013,0
16238,2014,4
16238,2015,3
16238,2016,5
16238,2017,4
16238,2018,5
16238,2019,2
16238,2020,3
16238,2021,2
16238,2022,3
16238,2023,1
16238,2024,4
16239,2001,26
16239,2002,14
16239,2003,27
16239,2004,22
16239,2005,22
16239,2006,12
16239,2007,17
16239,2008,9
16239,2009,24
16239,2010,19
16239,2011,12
16239,2012,16
16239,2013,13
16239,2014,13
16239,2015,17
16239,2016,17
16239,2017,11
16239,2018,10
16239,2019,5
16239,2020,10
16239,2021,5
16239,2022,13
16239,2023,15
16239,2024,17
16240,2001,2
16240,2002,13
16240,2003,17
16240,2004,15
16240,2005,16
16240,2006,14
16240,2007,11
16240,2008,14
16240,2009,14
16240,2010,13
16240,2011,7
16240,2012,17
16240,2013,7
16240,2014,10
16240,2015,12
16240,2016,16
16240,2017,12
16240,2018,14
16240,2019,10
16240,2020,10
16240,2021,15
16240,2022,22
16240,2023,7
16240,2024,12
16241,2001,2
16241,2002,3
16241,2003,3
16241,2004,1
16241,2005,2
16241,2006,3
16241,2007,3
16241,2008,2
16241,2009,3
16241,2010,3
16241,2011,2
16241,2012,1
16241,2013,3
16241,2014,1
16241,2015,1
16241,2016,2
16241,2017,4
16241,2018,2
16241,2019,5
16241,2020,2
16241,2021,3
16241,2022,4
16241,2023,2
16241,2024,4
16242,2001,8
16242,2002,4
16242,2003,4
16242,2004,2
16242,2005,4
16242,2006,2
16242,2007,3
16242,2008,2
16242,2009,6
16242,2010,9
16242,2011,14
16242,2012,13
16242,2013,15
16242,2014,15
16242,2015,19
16242,2016,13
16242,2017,11
16242,2018,8
16242,2019,10
16242,2020,10
16242,2021,8
16242,2022,4
16242,2023,13
16242,2024,10
16243,2001,1
16243,2002,2
16243,2003,1
16243,2004,4
16243,2005,0
16243,2006,0
16243,2007,1
16243,2008,2
16243,2009,1
16243,2010,1
16243,2011,1
16243,2012,0
16243,2013,1
16243,2014,3
16243,2015,2
16243,2016,0
16243,2017,1
16243,2018,0
16243,2019,0
16243,2020,1
16243,2021,2
16243,2022,1
16243,2023,1
16243,2024,4
16244,2001,0
16244,2002,0
16244,2003,0
16244,2004,2
16244,2005,0
16244,2006,0
16244,2007,2
16244,2008,0
16244,2009,2
16244,2010,1
16244,2011,2
16244,2012,3
16244,2013,0
16244,2014,0
16244,2015,1
16244,2016,3
16244,2017,0
16244,2018,0
16244,2019,2
16244,2020,0
16244,2021,1
16244,2022,1
16244,2023,0
16244,2024,4
16245,2001,4
16245,2002,11
16245,2003,16
16245,2004,5
16245,2005,8
16245,2006,12
16245,2007,10
16245,2008,18
16245,2009,16
16245,2010,11
16245,2011,12
16245,2012,17
16245,2013,23
16245,2014,29
16245,2015,16
16245,2016,18
16245,2017,21
16245,2018,32
16245,2019,24
16245,2020,16
16245,2021,22
16245,2022,28
16245,2023,21
16245,2024,21
16246,2001,36
16246,2002,29
16246,2003,25
16246,2004,18
16246,2005,21
16246,2006,15
16246,2007,9
16246,2008,7
16246,2009,19
16246,2010,26
16246,2011,20
16246,2012,23
16246,2013,21
16246,2014,21
16246,2015,15
16246,2016,22
16246,2017,21
16246,2018,18
16246,2019,10
16246,2020,14
16246,2021,10
16246,2022,8
16246,2023,14
16246,2024,14
16247,2001,1
16247,2002,0
16247,2003,2
16247,2004,2
16247,2005,0
16247,2006,0
16247,2007,1
16247,2008,0
16247,2009,0
16247,2010,1
16247,2011,0
16247,2012,0
16247,2013,0
16247,2014,1
16247,2015,1
16247,2016,0
16247,2017,0
16247,2018,1
16247,2019,0
16247,2020,1
16247,2021,1
16247,2022,0
16247,2023,1
16248,2001,0
16248,2002,3
16248,2003,4
16248,2004,1
16248,2005,0
16248,2006,0
16248,2007,1
16248,2008,0
16248,2009,3
16248,2010,0
16248,2011,1
16248,2012,0
16248,2013,0
16248,2014,0
16248,2015,0
16248,2016,4
16248,2017,1
16248,2018,1
16248,2019,1
16248,2020,0
16248,2021,0
16248,2022,0
16248,2023,0
16248,2024,2
16249,2001,0
16249,2002,0
16249,2003,0
16249,2004,0
16249,2005,1
16249,2006,0
16249,2007,0
16249,2008,0
16249,2009,0
16249,2010,0
16249,2011,0
16249,2012,0
16249,2013,0
16249,2014,0
16249,2015,0
16249,2016,0
16249,2017,1
16249,2018,1
16249,2019,0
16249,2020,0
16249,2021,2
16249,2022,2
16249,2023,1
16250,2001,2
16250,2002,3
16250,2003,4
16250,2004,2
16250,2005,4
16250,2006,12
16250,2007,9
16250,2008,8
16250,2009,8
16250,2010,6
16250,2011,6
16250,2012,6
16250,2013,7
16250,2014,3
16250,2015,5
16250,2016,3
16250,2017,2
16250,2018,5
16250,2019,2
16250,2020,1
16250,2021,2
16250,2022,3
16250,2023,2
16250,2024,1
16251,2001,0
16251,2002,3
16251,2003,3
16251,2004,6
16251,2005,1
16251,2006,0
16251,2007,2
16251,2008,4
16251,2009,2
16251,2010,1
16251,2011,5
16251,2012,5
16251,2013,1
16251,2014,2
16251,2015,2
16251,2016,0
16251,2017,3
16251,2018,2
16251,2019,2
16251,2020,1
16251,2021,2
16251,2022,2
16251,2023,1
16251,2024,2
16252,2014,6
16252,2015,8
16252,2016,5
16252,2017,5
16252,2018,5
16252,2019,3
16252,2020,3
16252,2021,1
16252,2022,3
16252,2023,3
16252,2024,9
16253,2014,2
16253,2015,5
16253,2016,1
16253,2017,7
16253,2018,2
16253,2019,4
16253,2020,2
16253,2021,2
16253,2022,1
16253,2023,2
16253,2024,6
17001,2001,8
17001,2002,8
17001,2003,3
17001,2004,4
17001,2005,1
17001,2006,3
17001,2007,1
17001,2008,0
17001,2009,6
17001,2010,5
17001,2011,3
17001,2012,5
17001,2013,2
17001,2014,3
17001,2015,1
17001,2016,4
17001,2017,0
17001,2018,2
17001,2019,3
17001,2020,1
17001,2021,5
17001,2022,2
17001,2023,1
17001,2024,4
17002,2001,19
17002,2002,35
17002,2003,23
17002,2004,21
17002,2005,15
17002,2006,12
17002,2007,14
17002,2008,16
17002,2009,9
17002,2010,19
17002,2011,24
17002,2012,19
17002,2013,21
17002,2014,16
17002,2015,15
17002,2016,17
17002,2017,18
17002,2018,19
17002,2019,22
17002,2020,12
17002,2021,19
17002,2022,13
17002,2023,5
17002,2024,15
17003,2001,2
17003,2002,5
17003,2003,2
17003,2004,7
17003,2005,7
17003,2006,6
17003,2007,5
17003,2008,3
17003,2009,3
17003,2010,3
17003,2011,1
17003,2012,3
17003,2013,0
17003,2014,2
17003,2015,0
17003,2016,4
17003,2017,3
17003,2018,0
17003,2019,1
17003,2020,1
17003,2021,2
17003,2022,1
17003,2023,4
17003,2024,1
17004,2001,1
17004,2002,0
17004,2003,0
17004,2004,1
17004,2005,2
17004,2006,2
17004,2007,3
17004,2008,4
17004,2009,4
17004,2010,3
17004,2011,2
17004,2012,3
17004,2013,2
17004,2014,4
17004,2015,1
17004,2016,3
17004,2017,5
17004,2018,7
17004,2019,5
17004,2020,3
17004,2021,1
17004,2022,5
17004,2023,2
17004,2024,2
17005,2001,4
17005,2002,0
17005,2003,1
17005,2004,6
17005,2005,7
17005,2006,12
17005,2007,1
17005,2008,1
17005,2009,3
17005,2010,2
17005,2011,2
17005,2012,0
17005,2013,4
17005,2014,4
17005,2015,2
17005,2016,5
17005,2017,6
17005,2018,5
17005,2019,5
17005,2020,3
17005,2021,3
17005,2022,3
17005,2023,0
17005,2024,2
17006,2001,3
17006,2002,4
17006,2003,6
17006,2004,1
17006,2005,3
17006,2006,9
17006,2007,0
17006,2008,2
17006,2009,4
17006,2010,3
17006,2011,2
17006,2012,1
17006,2013,4
17006,2014,3
17006,2015,3
17006,2016,2
17006,2017,2
17006,2018,3
17006,2019,1
17006,2020,1
17006,2021,1
17006,2022,3
17006,2023,0
17006,2024,1
17007,2001,9
17007,2002,8
17007,2003,8
17007,2004,6
17007,2005,12
17007,2006,13
17007,2007,8
17007,2008,6
17007,2009,5
17007,2010,7
17007,2011,6
17007,2012,4
17007,2013,5
17007,2014,3
17007,2015,9
17007,2016,4
17007,2017,4
17007,2018,3
17007,2019,7
17007,2020,6
17007,2021,6
17007,2022,9
17007,2023,4
17007,2024,5
17008,2001,2
17008,2002,9
17008,2003,5
17008,2004,7
17008,2005,6
17008,2006,5
17008,2007,11
17008,2008,4
17008,2009,8
17008,2010,2
17008,2011,6
17008,2012,6
17008,2013,5
17008,2014,6
17008,2015,11
17008,2016,5
17008,2017,12
17008,2018,10
17008,2019,7
17008,2020,5
17008,2021,9
17008,2022,7
17008,2023,10
17008,2024,5
17009,2001,19
17009,2002,26
17009,2003,32
17009,2004,24
17009,2005,46
17009,2006,34
17009,2007,37
17009,2008,47
17009,2009,43
17009,2010,44
17009,2011,36
17009,2012,35
17009,2013,31
17009,2014,39
17009,2015,39
17009,2016,32
17009,2017,34
17009,2018,34
17009,2019,29
17009,2020,16
17009,2021,22
17009,2022,21
17009,2023,21
17009,2024,19
17010,2001,4
17010,2002,1
17010,2003,4
17010,2004,1
17010,2005,5
17010,2006,0
17010,2007,4
17010,2008,6
17010,2009,4
17010,2010,1
17010,2011,2
17010,2012,11
17010,2013,6
17010,2014,6
17010,2015,4
17010,2016,1
17010,2017,4
17010,2018,5
17010,2019,6
17010,2020,4
17010,2021,6
17010,2022,4
17010,2023,7
17010,2024,2
17011,2001,2
17011,2002,2
17011,2003,3
17011,2004,1
17011,2005,4
17011,2006,4
17011,2007,1
17011,2008,4
17011,2009,1
17011,2010,0
17011,2011,6
17011,2012,2
17011,2013,1
17011,2014,0
17011,2015,1
17011,2016,0
17011,2017,1
17011,2018,1
17011,2019,1
17011,2020,2
17011,2021,0
17011,2022,5
17011,2023,1
17011,2024,1
17012,2001,2
17012,2002,1
17012,2003,6
17012,2004,8
17012,2005,11
17012,2006,6
17012,2007,5
17012,2008,4
17012,2009,7
17012,2010,2
17012,2011,3
17012,2012,4
17012,2013,5
17012,2014,2
17012,2015,8
17012,2016,1
17012,2017,12
17012,2018,10
17012,2019,6
17012,2020,2
17012,2021,1
17012,2022,1
17012,2023,1
17012,2024,2
17013,2001,3
17013,2002,3
17013,2003,4
17013,2004,6
17013,2005,2
17013,2006,3
17013,2007,5
17013,2008,4
17013,2009,6
17013,2010,9
17013,2011,5
17013,2012,6
17013,2013,3
17013,2014,6
17013,2015,2
17013,2016,2
17013,2017,4
17013,2018,3
17013,2019,7
17013,2020,4
17013,2021,2
17013,2022,7
17013,2023,5
17013,2024,5
17014,2001,27
17014,2002,44
17014,2003,35
17014,2004,37
17014,2005,22
17014,2006,22
17014,2007,26
17014,2008,18
17014,2009,23
17014,2010,21
17014,2011,15
17014,2012,16
17014,2013,22
17014,2014,15
17014,2015,19
17014,2016,27
17014,2017,22
17014,2018,28
17014,2019,34
17014,2020,17
17014,2021,24
17014,2022,28
17014,2023,20
17014,2024,24
17015,2001,0
17015,2002,4
17015,2003,3
17015,2004,3
17015,2005,1
17015,2006,2
17015,2007,0
17015,2008,0
17015,2009,0
17015,2010,0
17015,2011,2
17015,2012,2
17015,2013,2
17015,2014,1
17015,2015,1
17015,2016,1
17015,2017,3
17015,2018,2
17015,2019,0
17015,2020,0
17015,2021,3
17015,2022,1
17015,2023,0
17015,2024,1
17016,2001,4
17016,2002,5
17016,2003,7
17016,2004,5
17016,2005,3
17016,2006,5
17016,2007,4
17016,2008,6
17016,2009,3
17016,2010,5
17016,2011,4
17016,2012,3
17016,2013,5
17016,2014,4
17016,2015,5
17016,2016,4
17016,2017,5
17016,2018,3
17016,2019,3
17016,2020,8
17016,2021,4
17016,2022,4
17016,2023,4
17016,2024,6
17017,2001,7
17017,2002,5
17017,2003,1
17017,2004,4
17017,2005,3
17017,2006,3
17017,2007,3
17017,2008,5
17017,2009,1
17017,2010,5
17017,2011,2
17017,2012,3
17017,2013,0
17017,2014,2
17017,2015,5
17017,2016,1
17017,2017,3
17017,2018,2
17017,2019,1
17017,2020,2
17017,2021,4
17017,2022,3
17017,2023,3
17017,2024,5
17018,2001,0
17018,2002,4
17018,2003,1
17018,2004,3
17018,2005,3
17018,2006,3
17018,2007,3
17018,2008,4
17018,2009,2
17018,2010,0
17018,2011,2
17018,2012,1
17018,2013,3
17018,2014,3
17018,2015,2
17018,2016,6
17018,2017,2
17018,2018,3
17018,2019,3
17018,2020,3
17018,2021,6
17018,2022,7
17018,2023,2
17018,2024,3
17019,2001,2
17019,2002,1
17019,2003,2
17019,2004,3
17019,2005,1
17019,2006,1
17019,2007,2
17019,2008,3
17019,2009,1
17019,2010,2
17019,2011,2
17019,2012,0
17019,2013,3
17019,2014,0
17019,2015,3
17019,2016,0
17019,2017,1
17019,2018,0
17019,2019,2
17019,2020,0
17019,2021,1
17019,2022,0
17019,2023,0
17020,2001,3
17020,2002,10
17020,2003,6
17020,2004,10
17020,2005,5
17020,2006,3
17020,2007,5
17020,2008,5
17020,2009,8
17020,2010,5
17020,2011,2
17020,2012,8
17020,2013,1
17020,2014,6
17020,2015,9
17020,2016,6
17020,2017,9
17020,2018,1
17020,2019,5
17020,2020,5
17020,2021,7
17020,2022,6
17020,2023,8
17020,2024,7
17021,2001,4
17021,2002,8
17021,2003,8
17021,2004,22
17021,2005,8
17021,2006,12
17021,2007,17
17021,2008,10
17021,2009,19
17021,2010,12
17021,2011,15
17021,2012,10
17021,2013,10
17021,2014,6
17021,2015,7
17021,2016,12
17021,2017,14
17021,2018,19
17021,2019,17
17021,2020,8
17021,2021,8
17021,2022,5
17021,2023,5
17021,2024,10
17022,2001,2
17022,2002,0
17022,2003,2
17022,2004,2
17022,2005,1
17022,2006,2
17022,2007,3
17022,2008,8
17022,2009,0
17022,2010,2
17022,2011,2
17022,2012,3
17022,2013,4
17022,2014,4
17022,2015,1
17022,2016,4
17022,2017,2
17022,2018,0
17022,2019,2
17022,2020,3
17022,2021,2
17022,2022,1
17022,2023,3
17022,2024,2
17023,2001,8
17023,2002,8
17023,2003,8
17023,2004,6
17023,2005,4
17023,2006,5
17023,2007,7
17023,2008,3
17023,2009,1
17023,2010,10
17023,2011,14
17023,2012,9
17023,2013,9
17023,2014,6
17023,2015,7
17023,2016,8
17023,2017,4
17023,2018,8
17023,2019,5
17023,2020,7
17023,2021,6
17023,2022,6
17023,2023,10
17023,2024,8
17024,2001,3
17024,2002,4
17024,2003,6
17024,2004,4
17024,2005,4
17024,2006,0
17024,2007,7
17024,2008,4
17024,2009,2
17024,2010,2
17024,2011,2
17024,2012,3
17024,2013,3
17024,2014,0
17024,2015,2
17024,2016,3
17024,2017,1
17024,2018,3
17024,2019,6
17024,2020,1
17024,2021,2
17024,2022,0
17024,2023,2
17024,2024,4
17025,2001,9
17025,2002,10
17025,2003,8
17025,2004,11
17025,2005,12
17025,2006,12
17025,2007,14
17025,2008,13
17025,2009,5
17025,2010,9
17025,2011,11
17025,2012,11
17025,2013,10
17025,2014,11
17025,2015,9
17025,2016,10
17025,2017,4
17025,2018,15
17025,2019,9
17025,2020,5
17025,2021,4
17025,2022,3
17025,2023,5
17025,2024,4
17026,2001,1
17026,2002,5
17026,2003,0
17026,2004,4
17026,2005,1
17026,2006,1
17026,2007,1
17026,2008,3
17026,2009,0
17026,2010,2
17026,2011,2
17026,2012,1
17026,2013,1
17026,2014,5
17026,2015,1
17026,2016,1
17026,2017,3
17026,2018,2
17026,2019,1
17026,2020,2
17026,2021,1
17026,2022,2
17026,2023,4
17026,2024,2
17027,2001,1
17027,2002,5
17027,2003,3
17027,2004,2
17027,2005,3
17027,2006,3
17027,2007,4
17027,2008,2
17027,2009,1
17027,2010,2
17027,2011,1
17027,2012,1
17027,2013,3
17027,2014,2
17027,2015,1
17027,2016,1
17027,2017,0
17027,2018,0
17027,2019,0
17027,2020,2
17027,2021,0
17027,2022,2
17027,2023,3
17027,2024,3
17028,2001,9
17028,2002,7
17028,2003,17
17028,2004,11
17028,2005,7
17028,2006,4
17028,2007,11
17028,2008,15
17028,2009,8
17028,2010,13
17028,2011,8
17028,2012,6
17028,2013,10
17028,2014,17
17028,2015,12
17028,2016,13
17028,2017,9
17028,2018,10
17028,2019,14
17028,2020,6
17028,2021,9
17028,2022,7
17028,2023,6
17028,2024,8
17029,2001,1490
17029,2002,1505
17029,2003,1490
17029,2004,1348
17029,2005,1353
17029,2006,1258
17029,2007,1275
17029,2008,1106
17029,2009,973
17029,2010,1003
17029,2011,994
17029,2012,898
17029,2013,910
17029,2014,902
17029,2015,860
17029,2016,764
17029,2017,836
17029,2018,809
17029,2019,743
17029,2020,543
17029,2021,723
17029,2022,841
17029,2023,891
17029,2024,860
17030,2001,0
17030,2002,0
17030,2003,1
17030,2004,0
17030,2005,2
17030,2006,0
17030,2007,2
17030,2008,1
17030,2009,0
17030,2010,0
17030,2011,1
17030,2012,0
17030,2013,1
17030,2014,0
17030,2015,1
17030,2016,0
17030,2017,1
17030,2018,0
17030,2019,0
17030,2020,0
17030,2021,0
17030,2022,1
17030,2023,0
17030,2024,1
17031,2001,13
17031,2002,4
17031,2003,4
17031,2004,6
17031,2005,6
17031,2006,8
17031,2007,3
17031,2008,7
17031,2009,4
17031,2010,5
17031,2011,5
17031,2012,6
17031,2013,10
17031,2014,3
17031,2015,2
17031,2016,1
17031,2017,5
17031,2018,3
17031,2019,5
17031,2020,2
17031,2021,3
17031,2022,5
17031,2023,3
17031,2024,1
17032,2001,81
17032,2002,73
17032,2003,85
17032,2004,58
17032,2005,72
17032,2006,50
17032,2007,83
17032,2008,87
17032,2009,47
17032,2010,63
17032,2011,40
17032,2012,46
17032,2013,60
17032,2014,40
17032,2015,47
17032,2016,44
17032,2017,45
17032,2018,56
17032,2019,57
17032,2020,45
17032,2021,60
17032,2022,52
17032,2023,39
17032,2024,44
17033,2001,8
17033,2002,14
17033,2003,15
17033,2004,10
17033,2005,7
17033,2006,14
17033,2007,7
17033,2008,9
17033,2009,9
17033,2010,10
17033,2011,9
17033,2012,11
17033,2013,5
17033,2014,10
17033,2015,8
17033,2016,9
17033,2017,10
17033,2018,6
17033,2019,11
17033,2020,14
17033,2021,4
17033,2022,5
17033,2023,5
17033,2024,5
17034,2001,18
17034,2002,18
17034,2003,13
17034,2004,8
17034,2005,17
17034,2006,11
17034,2007,15
17034,2008,14
17034,2009,23
17034,2010,17
17034,2011,10
17034,2012,17
17034,2013,15
17034,2014,13
17034,2015,8
17034,2016,8
17034,2017,16
17034,2018,11
17034,2019,12
17034,2020,7
17034,2021,6
17034,2022,6
17034,2023,13
17034,2024,7
17035,2001,4
17035,2002,5
17035,2003,4
17035,2004,7
17035,2005,5
17035,2006,2
17035,2007,5
17035,2008,2
17035,2009,4
17035,2010,1
17035,2011,0
17035,2012,3
17035,2013,1
17035,2014,2
17035,2015,3
17035,2016,2
17035,2017,1
17035,2018,2
17035,2019,1
17035,2020,0
17035,2021,4
17035,2022,0
17035,2023,3
17035,2024,4
17036,2001,2
17036,2002,2
17036,2003,2
17036,2004,1
17036,2005,1
17036,2006,1
